,_step,_timestamp,train/logps/chosen,train/grad_norm,train/learning_rate,train/epoch,train/losses/dpo,train/losses/total,train/logps/answer,train/loss,train/losses/sft,_runtime,train/rewards/margins,train/rewards/chosen,train/rewards/rejected,train/rewards/accuracies,train/global_step,train/logps/rejected
217,256,1731435471.5729816,-1.0649349689483643,3.1867048740386963,0,0.02,0.7769702672958374,0.7769702672958374,-2.2776029109954834,0.777,1.0649349689483643,538.442010708,0.3388400077819824,-2.1298699378967285,-2.468709945678711,1,257,-1.2343549728393555
218,257,1731435473.6002321,-1.4614306688308716,3.6031997203826904,0,0.02,1.0246288776397705,1.0246288776397705,-1.8149261474609375,1.0246,1.4614306688308716,540.469206088,-0.08001279830932617,-2.922861337661743,-2.842848539352417,0,258,-1.4214242696762085
219,258,1731435475.6041965,-1.458268165588379,3.0359885692596436,0,0.02,1.1441915035247803,1.1441915035247803,-1.106980562210083,1.1442,1.4582682847976685,542.516384508,-0.2607598304748535,-2.916536331176758,-2.6557765007019043,0,259,-1.3278882503509521
220,259,1731435477.6304712,-1.2633682489395142,5.415602207183838,0,0.02,1.0357320308685303,1.0357320308685303,-1.5099321603775024,1.0357,1.2633682489395142,544.499446193,-0.09727907180786133,-2.5267364978790283,-2.429457426071167,0,260,-1.2147287130355835
221,260,1731435479.657321,-2.010342597961426,4.356188774108887,0,0.02,2.0556840896606445,2.0556840896606445,-1.5038731098175049,2.0557,2.010343074798584,546.526278332,-1.4187121391296387,-4.020685195922852,-2.601973056793213,0,261,-1.3009865283966064
222,261,1731435481.681754,-1.694535493850708,3.8349390029907227,0,0.02,1.2946412563323975,1.2946412563323975,-1.9377063512802124,1.2946,1.694535493850708,548.550715064,-0.4744412899017334,-3.389070987701416,-2.9146296977996826,0,262,-1.4573148488998413
223,262,1731435483.710206,-1.411501407623291,2.5654191970825195,0,0.02,0.7396325469017029,0.7396325469017029,-2.4353344440460205,0.7396,1.4115012884140015,550.579135267,0.40909457206726074,-2.823002815246582,-3.2320973873138428,1,263,-1.6160486936569214
224,263,1731435485.7093394,-1.3702571392059326,2.058108329772949,0,0.02,0.8644373416900635,0.8644373416900635,-1.7394638061523438,0.8644,1.3702571392059326,552.620368762,0.18251395225524902,-2.7405142784118652,-2.9230282306671143,1,264,-1.4615141153335571
225,264,1731435487.7243447,-1.8981517553329468,5.7356276512146,0,0.02,2.842183828353882,2.842183828353882,-1.6386423110961914,2.8422,1.8981516361236572,554.59328095,-2.2821171283721924,-3.7963035106658936,-1.5141863822937012,0,265,-0.7570931911468506
226,265,1731435489.7425902,-1.3267722129821777,1.5275217294692993,0,0.02,0.355848103761673,0.355848103761673,-1.4101533889770508,0.3558,1.3267722129821777,556.611529455,1.3500566482543945,-2.6535444259643555,-4.00360107421875,1,266,-2.001800537109375
227,266,1731435491.7389286,-1.9092321395874023,6.549752712249756,0,0.02,1.855800747871399,1.855800747871399,-1.3384840488433838,1.8558,1.909232258796692,558.607885995,-1.18580961227417,-3.8184642791748047,-2.6326546669006348,0,267,-1.3163273334503174
228,267,1731435493.7545424,-1.644066572189331,1.5086300373077393,0,0.02,0.40197911858558655,0.40197911858558655,-1.9450868368148804,0.402,1.6440662145614624,560.62350351,1.2036418914794922,-3.288133144378662,-4.491775035858154,1,268,-2.245887517929077
229,268,1731435495.7723963,-1.4990023374557495,3.1261680126190186,0,0.02,0.729004442691803,0.729004442691803,-1.9938262701034546,0.729,1.49900221824646,562.684387704,0.42952680587768555,-2.998004674911499,-3.4275314807891846,1,269,-1.7137657403945923
230,269,1731435497.7684312,-1.3983395099639893,1.767090916633606,0,0.02,0.32188040018081665,0.32188040018081665,-1.6644997596740723,0.3219,1.3983395099639893,564.637370128,1.4683218002319336,-2.7966790199279785,-4.265000820159912,1,270,-2.132500410079956
231,270,1731435499.790806,-1.6117253303527832,4.090504169464111,0,0.02,1.159839391708374,1.159839391708374,-1.5855075120925903,1.1598,1.6117249727249146,566.659823542,-0.28363704681396484,-3.2234506607055664,-2.9398136138916016,0,271,-1.4699068069458008
232,271,1731435501.8119905,-1.1366589069366455,1.9710948467254639,0,0.02,0.48385557532310486,0.48385557532310486,-1.354630947113037,0.4839,1.136658787727356,568.680954232,0.9743051528930664,-2.273317813873291,-3.2476229667663574,1,272,-1.6238114833831787
233,272,1731435503.8317773,-1.4187945127487183,2.3067898750305176,0,0.02,0.7794877886772156,0.7794877886772156,-2.2799501419067383,0.7795,1.4187945127487183,570.700719521,0.3341846466064453,-2.8375890254974365,-3.171773672103882,1,273,-1.585886836051941
234,273,1731435505.8503232,-1.4945204257965088,5.931822299957275,0,0.02,1.7449318170547485,1.7449318170547485,-1.8524916172027588,1.7449,1.4945203065872192,572.764444147,-1.0529757738113403,-2.9890408515930176,-1.9360650777816772,0,274,-0.9680325388908386
235,274,1731435507.8739464,-1.056471824645996,1.3041678667068481,0,0.02,0.3857341408729553,0.3857341408729553,-1.1461108922958374,0.3857,1.056471824645996,574.742961608,1.2535479068756104,-2.112943649291992,-3.3664915561676025,1,275,-1.6832457780838013
236,277,1731435513.9495928,-1.6614313125610352,4.381974697113037,0,0.02,1.7796986103057861,1.7796986103057861,-1.5264689922332764,1.7797,1.6614314317703247,580.818577433,-1.094947338104248,-3.3228626251220703,-2.2279152870178223,0,278,-1.1139576435089111
237,278,1731435515.9684596,-0.46982207894325256,3.090454578399658,0,0.02,0.7008469700813293,0.7008469700813293,-0.3954046070575714,0.7008,0.4698220491409302,582.876430653,0.48465925455093384,-0.9396441578865051,-1.424303412437439,1,279,-0.7121517062187195
238,281,1731435521.9880636,-1.4691334962844849,2.1038217544555664,0,0.02,0.5055833458900452,0.5055833458900452,-1.6415866613388062,0.5056,1.4691333770751953,588.857030041,0.9186227321624756,-2.9382669925689697,-3.8568897247314453,1,282,-1.9284448623657227
239,282,1731435524.0053139,-1.3864641189575195,2.6872682571411133,0,0.02,1.1683392524719238,1.1683392524719238,-1.1712226867675781,1.1683,1.386464238166809,590.874306449,-0.29599523544311523,-2.772928237915039,-2.476933002471924,0,283,-1.238466501235962
240,283,1731435526.0281155,-1.0760571956634521,1.9815304279327393,0,0.02,0.5809088945388794,0.5809088945388794,-1.4417519569396973,0.5809,1.0760571956634521,592.940398871,0.7386856079101562,-2.1521143913269043,-2.8907999992370605,1,284,-1.4453999996185303
241,284,1731435528.048918,-2.179558515548706,3.5252180099487305,0,0.02,2.6840767860412598,2.6840767860412598,-2.361583709716797,2.6841,2.179558753967285,594.917955933,-2.113349437713623,-4.359117031097412,-2.245767593383789,0,285,-1.1228837966918945
242,285,1731435530.048494,-1.398730754852295,5.657838344573975,0,0.02,1.5145190954208374,1.5145190954208374,-1.2741894721984863,1.5145,1.398730754852295,596.917449524,-0.7661681175231934,-2.79746150970459,-2.0312933921813965,0,286,-1.0156466960906982
243,286,1731435532.075733,-1.2192965745925903,1.084540843963623,0,0.02,0.13725288212299347,0.13725288212299347,-0.5860233902931213,0.1373,1.2192966938018799,598.944720671,2.4165189266204834,-2.4385931491851807,-4.855112075805664,1,287,-2.427556037902832
244,287,1731435534.0964136,-1.5894479751586914,5.954390048980713,0,0.02,1.6492133140563965,1.6492133140563965,-1.3520246744155884,1.6492,1.5894479751586914,600.965396347,-0.9357712268829346,-3.178895950317383,-2.2431247234344482,0,288,-1.1215623617172241
245,288,1731435536.0975685,-1.32577383518219,4.172997951507568,0,0.02,1.771400809288025,1.771400809288025,-0.9704110026359558,1.7714,1.3257739543914795,603.008388101,-1.0849573612213135,-2.65154767036438,-1.5665903091430664,0,289,-0.7832951545715332
246,289,1731435538.1133595,-2.230473041534424,6.827573776245117,0,0.02,2.2886955738067627,2.2886955738067627,-1.6182827949523926,2.2887,2.230473041534424,604.982333117,-1.6817798614501953,-4.460946083068848,-2.7791662216186523,0,290,-1.3895831108093262
247,290,1731435540.1100395,-1.5690215826034546,4.528581619262695,0,0.02,1.1790201663970947,1.1790201663970947,-2.367755651473999,1.179,1.5690215826034546,606.97900596,-0.31145763397216797,-3.138043165206909,-2.826585531234741,0,291,-1.4132927656173706
248,291,1731435542.133741,-1.5937775373458862,1.5519112348556519,0,0.02,0.5566793084144592,0.5566793084144592,-1.8888261318206787,0.5567,1.5937774181365967,609.002683405,0.7945473194122314,-3.1875550746917725,-3.982102394104004,1,292,-1.991051197052002
249,292,1731435544.1503925,-1.4312937259674072,6.758039951324463,0,0.02,1.1683653593063354,1.1683653593063354,-1.0747745037078857,1.1684,1.4312939643859863,611.019373491,-0.2960331439971924,-2.8625874519348145,-2.566554307937622,0,293,-1.283277153968811
250,293,1731435546.1656952,-1.2181131839752197,1.7211917638778687,0,0.02,0.4631270170211792,0.4631270170211792,-1.4804421663284302,0.4631,1.2181131839752197,613.07646222,1.0292694568634033,-2.4362263679504395,-3.4654958248138428,1,294,-1.7327479124069214
251,294,1731435548.1585257,-1.6489945650100708,2.416749954223633,0,0.02,0.5799435377120972,0.5799435377120972,-2.179576873779297,0.5799,1.6489949226379395,615.027516341,0.7408778667449951,-3.2979891300201416,-4.038866996765137,1,295,-2.0194334983825684
252,295,1731435550.1808639,-1.6211289167404175,2.736366033554077,0,0.02,1.1724905967712402,1.1724905967712402,-2.345720052719116,1.1725,1.6211289167404175,617.049799621,-0.3020138740539551,-3.242257833480835,-2.94024395942688,0,296,-1.47012197971344
253,296,1731435552.2009249,-1.090516209602356,1.9613581895828247,0,0.02,0.8016456365585327,0.8016456365585327,-2.4315099716186523,0.8016,1.090516209602356,619.069861449,0.29363131523132324,-2.181032419204712,-2.474663734436035,1,297,-1.2373318672180176
254,297,1731435554.2172084,-1.4394783973693848,5.257240295410156,0,0.02,1.4651552438735962,1.4651552438735962,-1.3404334783554077,1.4652,1.4394783973693848,621.086151665,-0.7024362087249756,-2.8789567947387695,-2.176520586013794,0,298,-1.088260293006897
255,298,1731435556.229005,-1.4255702495574951,5.431408882141113,0,0.02,0.7162773013114929,0.7162773013114929,-1.2606492042541504,0.7163,1.425570011138916,623.144342332,0.45426273345947266,-2.8511404991149902,-3.305403232574463,1,299,-1.6527016162872314
256,299,1731435558.2522662,-0.9879558682441711,2.3425216674804688,0,0.02,0.3931090831756592,0.3931090831756592,-1.8308966159820557,0.3931,0.9879558682441711,625.121222444,1.2306829690933228,-1.9759117364883423,-3.206594705581665,1,300,-1.6032973527908325
257,300,1731435560.2835824,-1.4694843292236328,0.8608423471450806,0,0.02,0.26227593421936035,0.26227593421936035,-2.6158981323242188,0.2623,1.4694844484329224,627.152516819,1.7043557167053223,-2.9389686584472656,-4.643324375152588,1,301,-2.321662187576294
258,302,1731435564.2976198,-1.5607300996780396,1.382109522819519,0,0.02,0.2328929901123047,0.2328929901123047,-1.78837251663208,0.2329,1.56072998046875,631.166569134,1.838470697402954,-3.121460199356079,-4.959930896759033,1,303,-2.4799654483795166
259,303,1731435566.3143675,-1.7142232656478882,3.998753547668457,0,0.02,0.8894397020339966,0.8894397020339966,-1.7696456909179688,0.8894,1.714223027229309,633.228397836,0.1396956443786621,-3.4284465312957764,-3.5681421756744385,1,304,-1.7840710878372192
260,304,1731435568.3379188,-1.1668776273727417,3.101323366165161,0,0.02,1.54045569896698,1.54045569896698,-1.393828272819519,1.5405,1.1668775081634521,635.207013816,-0.799296498298645,-2.3337552547454834,-1.5344587564468384,0,305,-0.7672293782234192
261,305,1731435570.358297,-0.9197736382484436,3.7446987628936768,0,0.02,1.143172025680542,1.143172025680542,-1.8210856914520264,1.1432,0.919773519039154,637.227280517,-0.2592637538909912,-1.8395472764968872,-1.580283522605896,0,306,-0.790141761302948
262,306,1731435572.3900306,-1.535126805305481,5.200474739074707,0,0.02,1.25955331325531,1.25955331325531,-2.0145277976989746,1.2596,1.5351265668869019,639.259019281,-0.4257843494415283,-3.070253610610962,-2.6444692611694336,0,307,-1.3222346305847168
263,309,1731435578.414801,-1.452362060546875,2.710007905960083,0,0.02,1.0596132278442383,1.0596132278442383,-1.5720845460891724,1.0596,1.452362060546875,645.283785117,-0.1340630054473877,-2.90472412109375,-2.7706611156463623,0,310,-1.3853305578231812
264,310,1731435580.4338274,-1.3063390254974365,5.549463748931885,0,0.02,1.0193660259246826,1.0193660259246826,-2.0277259349823,1.0194,1.3063390254974365,647.302778976,-0.07179117202758789,-2.612678050994873,-2.540886878967285,0,311,-1.2704434394836426
265,312,1731435584.478411,-0.7925235033035278,0.775529146194458,0,0.02,0.34889665246009827,0.34889665246009827,-1.5643409490585327,0.3489,0.7925235033035278,651.347375946,1.3734643459320068,-1.5850470066070557,-2.9585113525390625,1,313,-1.4792556762695312
266,313,1731435586.4734612,-1.2061783075332642,3.33575701713562,0,0.02,1.3213106393814087,1.3213106393814087,-0.5454906821250916,1.3213,1.2061783075332642,653.342456192,-0.5109938383102417,-2.4123566150665283,-1.9013627767562866,0,314,-0.9506813883781433
267,314,1731435588.4888365,-1.0205059051513672,6.295666694641113,0,0.02,0.4473007619380951,0.4473007619380951,-0.43450260162353516,0.4473,1.0205059051513672,655.357780329,1.0725510120391846,-2.0410118103027344,-3.113562822341919,1,315,-1.5567814111709595
268,315,1731435590.480816,-0.7830347418785095,2.627415180206299,0,0.02,0.6061795353889465,0.6061795353889465,-0.5522627830505371,0.6062,0.7830347418785095,657.349764503,0.6822253465652466,-1.566069483757019,-2.2482948303222656,1,316,-1.1241474151611328
269,317,1731435594.498924,-1.132918357849121,3.6629199981689453,0,0.02,0.9570553302764893,0.9570553302764893,-2.186112642288208,0.9571,1.1329182386398315,661.367853454,0.02748870849609375,-2.265836715698242,-2.293325424194336,1,318,-1.146662712097168
270,318,1731435596.4963892,-1.69438898563385,5.4219279289245605,0,0.02,1.0802257061004639,1.0802257061004639,-1.3796241283416748,1.0802,1.69438898563385,663.365331604,-0.16543889045715332,-3.3887779712677,-3.223339080810547,0,319,-1.6116695404052734
271,319,1731435598.5173101,-0.94403475522995,1.9798115491867065,0,0.02,0.5623297691345215,0.5623297691345215,-1.1621793508529663,0.5623,0.94403475522995,665.38623599,0.7813609838485718,-1.8880695104599,-2.6694304943084717,1,320,-1.3347152471542358
272,320,1731435600.5415254,-1.1687500476837158,3.0082650184631348,0,0.02,0.978563129901886,0.978563129901886,-1.3748857975006104,0.9786,1.1687500476837158,667.410485387,-0.007197380065917969,-2.3375000953674316,-2.3303027153015137,0,321,-1.1651513576507568
273,321,1731435602.5377777,-1.6287013292312622,9.672945976257324,0,0.02,1.8735883235931396,1.8735883235931396,-0.5506048202514648,1.8736,1.6287015676498413,669.406766075,-1.2068586349487305,-3.2574026584625244,-2.050544023513794,0,322,-1.025272011756897
274,322,1731435604.5365264,-0.2492964118719101,1.5236876010894775,0,0.02,0.5795931220054626,0.5795931220054626,-0.2492964118719101,0.5796,0.2492963969707489,671.405481579,0.7416743040084839,-0.4985928237438202,-1.2402671575546265,1,323,-0.6201335787773132
275,323,1731435606.5515778,-0.9089524149894714,1.34099280834198,0,0.02,0.38650962710380554,0.38650962710380554,-1.9540863037109375,0.3865,0.9089524149894714,673.420529396,1.2511268854141235,-1.8179048299789429,-3.0690317153930664,1,324,-1.5345158576965332
276,324,1731435608.5710309,-1.3638489246368408,8.072041511535645,0,0.02,0.7407680749893188,0.7407680749893188,-2.015106678009033,0.7408,1.36384916305542,675.440007231,0.4069232940673828,-2.7276978492736816,-3.1346211433410645,1,325,-1.5673105716705322
277,325,1731435610.5682359,-0.98658686876297,5.552531719207764,0,0.02,1.0192607641220093,1.0192607641220093,-1.2063894271850586,1.0193,0.9865869879722595,677.437158122,-0.07162654399871826,-1.97317373752594,-1.9015471935272217,0,326,-0.9507735967636108
278,326,1731435612.5825472,-1.674971580505371,4.450527191162109,0,0.02,1.4550535678863525,1.4550535678863525,-1.6355979442596436,1.4551,1.6749714612960815,679.451501158,-0.689279317855835,-3.349943161010742,-2.6606638431549072,0,327,-1.3303319215774536
279,328,1731435616.6286871,-1.0800676345825195,1.1990395784378052,0,0.02,0.29735615849494934,0.29735615849494934,-1.3210889101028442,0.2974,1.08006751537323,683.497616376,1.5604650974273682,-2.160135269165039,-3.7206003665924072,1,329,-1.8603001832962036
280,329,1731435618.6265786,-1.2933815717697144,1.260835886001587,0,0.02,0.2871726453304291,0.2871726453304291,-2.728142499923706,0.2872,1.293381690979004,685.49560966,1.600651502609253,-2.5867631435394287,-4.187414646148682,1,330,-2.093707323074341
281,330,1731435620.6447952,-1.329354166984558,3.459669828414917,0,0.02,0.44960010051727295,0.44960010051727295,-1.3659082651138306,0.4496,1.329353928565979,687.513809755,1.0661883354187012,-2.658708333969116,-3.7248966693878174,1,331,-1.8624483346939087
282,331,1731435622.6380432,-1.835757851600647,4.575954437255859,0,0.02,2.0711829662323,2.0711829662323,-1.360234022140503,2.0712,1.8357577323913574,689.506991196,-1.4364662170410156,-3.671515703201294,-2.2350494861602783,0,332,-1.1175247430801392
283,332,1731435624.6728287,-1.3888726234436035,1.9048534631729126,0,0.02,0.8398456573486328,0.8398456573486328,-1.4469298124313354,0.8398,1.388872504234314,691.580393969,0.22539591789245605,-2.777745246887207,-3.003141164779663,1,333,-1.5015705823898315
284,333,1731435626.67135,-1.2640122175216675,3.321129083633423,0,0.02,0.9610030055046082,0.9610030055046082,-2.3929378986358643,0.961,1.264012098312378,693.540326458,0.0210878849029541,-2.528024435043335,-2.549112319946289,1,334,-1.2745561599731445
285,334,1731435628.6885092,-1.4022595882415771,1.5818206071853638,0,0.02,0.5468828678131104,0.5468828678131104,-2.223858118057251,0.5469,1.4022595882415771,695.557473116,0.8176484107971191,-2.8045191764831543,-3.6221675872802734,1,335,-1.8110837936401367
286,335,1731435630.6810675,-1.7755517959594727,11.080633163452148,0,0.02,2.6787164211273193,2.6787164211273193,-2.529571056365967,2.6787,1.7755519151687622,697.550077403,-2.1075949668884277,-3.5511035919189453,-1.4435086250305176,0,336,-0.7217543125152588
287,337,1731435634.711603,-0.6347379684448242,2.416904926300049,0,0.02,1.004819631576538,1.004819631576538,-1.793915033340454,1.0048,0.6347379684448242,701.620513774,-0.048938632011413574,-1.2694759368896484,-1.2205373048782349,0,338,-0.6102686524391174
288,338,1731435636.7290535,-1.41150963306427,5.726551532745361,0,0.02,0.9240676164627075,0.9240676164627075,-1.4352513551712036,0.9241,1.4115098714828491,703.597997656,0.08160686492919922,-2.82301926612854,-2.9046261310577393,1,339,-1.4523130655288696
289,339,1731435638.7473154,-1.1395173072814941,1.6366510391235352,0,0.02,0.33763912320137024,0.33763912320137024,-1.5950649976730347,0.3376,1.1395174264907837,705.616329171,1.412212610244751,-2.2790346145629883,-3.6912472248077393,1,340,-1.8456236124038696
290,341,1731435642.770362,-1.469002366065979,1.6839866638183594,0,0.02,0.49426597356796265,0.49426597356796265,-2.264434576034546,0.4943,1.469002366065979,709.639332994,0.947390079498291,-2.938004732131958,-3.885394811630249,1,342,-1.9426974058151245
291,343,1731435646.6734416,-0.9328734278678894,7.309628009796143,0,0.02,0.8684978485107422,0.8684978485107422,-1.4670404195785522,0.8685,0.9328733086585999,713.542379971,0.17550790309906006,-1.8657468557357788,-2.041254758834839,1,344,-1.0206273794174194
292,344,1731435648.6736202,-1.5041890144348145,8.190946578979492,0,0.02,1.2315946817398071,1.2315946817398071,-0.8846834301948547,1.2316,1.5041890144348145,715.542590666,-0.38652801513671875,-3.008378028869629,-2.62185001373291,0,345,-1.310925006866455
293,345,1731435650.6935737,-1.3413673639297485,3.0842719078063965,0,0.02,1.1124036312103271,1.1124036312103271,-1.7636455297470093,1.1124,1.3413671255111694,717.562526976,-0.21376347541809082,-2.682734727859497,-2.4689712524414062,0,346,-1.2344856262207031
294,346,1731435652.7177148,-1.0775904655456543,0.6809602379798889,0,0.02,0.3246447741985321,0.3246447741985321,-0.607345700263977,0.3246,1.0775905847549438,719.5866396,1.4583137035369873,-2.1551809310913086,-3.613494634628296,1,347,-1.806747317314148
295,347,1731435654.7167137,-1.9807426929473877,0.6879429817199707,0,0.02,0.17722491919994354,0.17722491919994354,-1.8676766157150269,0.1772,1.9807426929473877,721.63234453,2.1404147148132324,-3.9614853858947754,-6.101900100708008,1,348,-3.050950050354004
296,348,1731435656.736653,-1.697381615638733,4.68359375,0,0.02,0.9259089231491089,0.9259089231491089,-1.3843449354171753,0.9259,1.697381615638733,723.605599746,0.07855558395385742,-3.394763231277466,-3.4733188152313232,1,349,-1.7366594076156616
297,349,1731435658.7340193,-1.8613125085830688,6.415094375610352,0,0.02,1.7823904752731323,1.7823904752731323,-0.7100325226783752,1.7824,1.8613125085830688,725.602983027,-1.098184585571289,-3.7226250171661377,-2.6244404315948486,0,350,-1.3122202157974243
298,351,1731435662.7465062,-0.6116653084754944,0.6811240911483765,0,0.02,0.14423157274723053,0.14423157274723053,-1.1298861503601074,0.1442,0.6116653680801392,729.615440042,2.3633527755737305,-1.2233306169509888,-3.586683511734009,1,352,-1.7933417558670044
299,352,1731435664.761644,-1.1004798412322998,5.1600823402404785,0,0.02,1.228179693222046,1.228179693222046,-1.8237916231155396,1.2282,1.1004796028137207,731.67638776,-0.3817024230957031,-2.2009596824645996,-1.8192572593688965,0,353,-0.9096286296844482
300,353,1731435666.782778,-1.868809700012207,2.8208119869232178,0,0.02,1.6606948375701904,1.6606948375701904,-2.8420352935791016,1.6607,1.8688099384307861,733.651746979,-0.949965238571167,-3.737619400024414,-2.787654161453247,0,354,-1.3938270807266235
301,355,1731435670.7975812,-1.5216699838638306,2.159839630126953,0,0.02,0.5141882300376892,0.5141882300376892,-1.4566855430603027,0.5142,1.521669864654541,737.666546243,0.8970797061920166,-3.043339967727661,-3.9404196739196777,1,356,-1.9702098369598389
302,356,1731435672.797465,-1.3514708280563354,1.478937029838562,0,0.02,0.7809067368507385,0.7809067368507385,-2.0284841060638428,0.7809,1.3514705896377563,739.666427994,0.33156514167785645,-2.702941656112671,-3.0345067977905273,1,357,-1.5172533988952637
303,357,1731435674.8160331,-0.5983917117118835,1.953777551651001,0,0.02,0.5619040131568909,0.5619040131568909,-1.3217946290969849,0.5619,0.5983917713165283,741.728447314,0.782351016998291,-1.196783423423767,-1.979134440422058,1,358,-0.989567220211029
304,358,1731435676.8097405,-1.9615566730499268,3.726717948913574,0,0.02,0.8099327087402344,0.8099327087402344,-2.5456509590148926,0.8099,1.9615569114685059,743.678684819,0.2786526679992676,-3.9231133460998535,-4.201766014099121,1,359,-2.1008830070495605
305,359,1731435678.8021133,-2.3773248195648193,10.499553680419922,0,0.02,3.5583577156066895,3.5583577156066895,-1.4922329187393188,3.5584,2.3773245811462402,745.671101546,-3.029458522796631,-4.754649639129639,-1.7251912355422974,0,360,-0.8625956177711487
306,360,1731435680.8158126,-2.0353498458862305,2.827216863632202,0,0.02,1.0296711921691895,1.0296711921691895,-3.208611011505127,1.0297,2.0353493690490723,747.684764,-0.08786725997924805,-4.070699691772461,-3.982832431793213,0,361,-1.9914162158966064
307,361,1731435682.8339658,-1.7583907842636108,3.2868945598602295,0,0.02,1.1222307682037354,1.1222307682037354,-0.7255723476409912,1.1222,1.7583907842636108,749.702895019,-0.22836899757385254,-3.5167815685272217,-3.288412570953369,0,362,-1.6442062854766846
308,362,1731435684.8537104,-1.4838165044784546,5.733616352081299,0,0.02,1.0213536024093628,1.0213536024093628,-0.8881202936172485,1.0214,1.4838165044784546,751.768362679,-0.07489895820617676,-2.967633008956909,-2.8927340507507324,0,363,-1.4463670253753662
309,363,1731435686.869409,-1.7654955387115479,5.1516642570495605,0,0.02,0.6809430718421936,0.6809430718421936,-1.4214664697647095,0.6809,1.7654953002929688,753.738411577,0.5245590209960938,-3.5309910774230957,-4.0555500984191895,1,364,-2.0277750492095947
310,364,1731435688.8871486,-1.770370364189148,6.441000938415527,0,0.02,0.9360769987106323,0.9360769987106323,-1.3027664422988892,0.9361,1.7703701257705688,755.756093507,0.06177210807800293,-3.540740728378296,-3.602512836456299,1,365,-1.8012564182281494
311,365,1731435690.9030366,-1.3358615636825562,3.3228585720062256,0,0.02,0.8258232474327087,0.8258232474327087,-1.381691575050354,0.8258,1.3358615636825562,757.771963005,0.25020670890808105,-2.6717231273651123,-2.9219298362731934,1,366,-1.4609649181365967
312,366,1731435692.9178865,-1.2022647857666016,3.23443603515625,0,0.02,1.4821257591247559,1.4821257591247559,-1.3853896856307983,1.4821,1.2022649049758911,759.786847287,-0.724449872970581,-2.404529571533203,-1.680079698562622,0,367,-0.840039849281311
313,367,1731435694.915735,-0.7124106287956238,1.5483039617538452,0,0.02,1.0326963663101196,1.0326963663101196,-1.2491763830184937,1.0327,0.7124107480049133,761.828391194,-0.09256887435913086,-1.4248212575912476,-1.3322523832321167,0,368,-0.6661261916160583
314,368,1731435696.9100106,-1.5091959238052368,2.813636302947998,0,0.02,0.9227070808410645,0.9227070808410645,-0.9858798384666443,0.9227,1.5091960430145264,763.778944676,0.08386373519897461,-3.0183918476104736,-3.1022555828094482,1,369,-1.5511277914047241
315,369,1731435698.9223177,-1.6912623643875122,4.573619365692139,0,0.02,0.754124641418457,0.754124641418457,-1.1943225860595703,0.7541,1.6912624835968018,765.791293217,0.38155055046081543,-3.3825247287750244,-3.76407527923584,1,370,-1.88203763961792
316,370,1731435700.9182484,-0.539329469203949,2.61344838142395,0,0.02,0.9570412635803223,0.9570412635803223,-1.2717548608779907,0.957,0.539329469203949,767.787190688,0.0275115966796875,-1.078658938407898,-1.1061705350875854,1,371,-0.5530852675437927
317,371,1731435702.9132664,-1.743321180343628,3.128161907196045,0,0.02,0.530598521232605,0.530598521232605,-0.8376116156578064,0.5306,1.743321180343628,769.782224811,0.8567471504211426,-3.486642360687256,-4.343389511108398,1,372,-2.171694755554199
318,373,1731435706.9027555,-0.8588359951972961,4.230930805206299,0,0.02,0.69297856092453,0.69297856092453,-1.0553463697433472,0.693,0.8588359951972961,773.771705147,0.5003372430801392,-1.7176719903945923,-2.2180092334747314,1,374,-1.1090046167373657
319,374,1731435708.8967426,-1.326485276222229,1.818544864654541,0,0.02,1.0261199474334717,1.0261199474334717,-1.0098012685775757,1.0261,1.326485276222229,775.765677465,-0.08233785629272461,-2.652970552444458,-2.5706326961517334,0,375,-1.2853163480758667
320,376,1731435712.8860111,-0.8224698305130005,1.467655062675476,0,0.02,0.39017754793167114,0.39017754793167114,-1.3192750215530396,0.3902,0.8224698305130005,779.75496864,1.239729404449463,-1.644939661026001,-2.884669065475464,1,377,-1.442334532737732
321,377,1731435714.882907,-2.105863094329834,3.237724542617798,0,0.02,0.9318752288818359,0.9318752288818359,-2.507688283920288,0.9319,2.105863094329834,781.79637312,0.0686941146850586,-4.211726188659668,-4.280420303344727,1,378,-2.1402101516723633
322,378,1731435716.8955965,-1.0963208675384521,1.7082819938659668,0,0.02,1.987067461013794,1.987067461013794,-0.7852530479431152,1.9871,1.096320629119873,783.764586732,-1.3396146297454834,-2.1926417350769043,-0.8530271649360657,0,379,-0.42651358246803284
323,379,1731435718.8843582,-1.5886433124542236,7.792962074279785,0,0.02,1.8517698049545288,1.8517698049545288,-0.9654354453086853,1.8518,1.5886434316635132,785.753306967,-1.1810299158096313,-3.1772866249084473,-1.996256709098816,0,380,-0.998128354549408
324,380,1731435720.902861,-1.62548828125,1.2974302768707275,0,0.02,0.2662121057510376,0.2662121057510376,-1.9666352272033691,0.2662,1.625488042831421,787.771824822,1.6874046325683594,-3.2509765625,-4.938381195068359,1,381,-2.4691905975341797
325,382,1731435724.9372873,-1.6818161010742188,3.4749186038970947,0,0.02,1.4260756969451904,1.4260756969451904,-1.0189255475997925,1.4261,1.6818164587020874,791.852351633,-0.6513099670410156,-3.3636322021484375,-2.712322235107422,0,383,-1.356161117553711
